ph,Chloramines,Turbidity,Conductivity,Hardness,Potability
5.87,0.54,4.22,1094.38,148.65,0
8.53,2.14,1.16,636.56,266.7,0
7.83,2.32,3.06,325.25,222.19,1
6.25,4.89,2.66,791.62,352.89,0
6.25,3.39,2.54,365,252.24,0
6.24,2.04,3.26,354.19,55.8,0
5.73,0.13,5.89,1055.65,82.98,0
7.85,2.83,4.88,225.92,450.95,0
8.86,0.48,5.42,37.01,113.7,0
5.57,4.17,0.18,457.7,25.04,0
5.7,3.76,0.84,653.54,365.73,0
7.79,2.3,0.51,925.45,342.01,0
8.78,2.15,1.58,1022.02,300.04,0
6.81,4.49,2.65,872.67,251.13,0
6.9,1.44,3.85,825.67,484.79,0
7.89,1.25,3,875.5,59.92,0
6.6,4.7,5.42,374.84,255.08,0
5.61,4.05,5.64,515.6,282.02,0
8.44,4.1,0.98,812.87,11.25,0
8,0.98,5.12,113.27,206,0
7.82,0.72,2.89,405.06,391.4,0
8.47,0.13,2.72,546.15,235.55,1
8.2,1.19,4.71,707.47,437.64,0
6.32,3.87,0.56,647.83,322.4,0
6.91,1.2,5.29,942.03,383.04,0
6,3.65,4.03,631.25,402.24,0
6.02,1.26,5.25,1178.25,344.75,0
8.2,1.98,5.97,513,374.69,0
8.93,4.92,3.11,697.22,347.66,0
9.35,1.22,0.56,34.08,275.23,0
8.01,1.88,1,424.31,283.27,1
6.24,1.51,1.94,1130.55,94.94,0
5.92,0.55,0.62,453.64,413.72,0
8.75,2.45,4.89,351.55,156.07,0
7.82,1.89,1.78,720.29,267.87,1
7.97,3.47,5.86,129.99,124.77,0
8.63,4.09,4.22,705.14,347.93,0
8.31,2.72,1.04,415.66,487.58,0
8.84,0.16,2.86,516.54,400.97,0
5.72,3.09,2.8,1035.03,309.55,0
8.49,0.28,2.96,870.69,283.75,0
8.9,3.08,3.21,596.55,244.89,0
6.64,3.43,0.19,763.45,102.49,1
8.06,0.99,4.12,1003.91,174.01,0
6.76,4.1,2.92,977.15,203.2,0
9.33,4.56,4.75,265.36,472.28,0
5.63,4.07,4.89,412.17,212.79,0
7.82,1.53,1.38,472.26,293.1,1
6.17,2.93,0.29,268.18,461.21,0
8.35,4.57,4.22,45.45,259.21,0
6.2,1.6,5.87,250.94,125.72,0
6.44,4.1,2.68,1056.47,190.5,0
7.48,0.05,1.56,723.32,187.77,0
9.16,0.02,0.94,463.91,357.36,0
6.35,3.8,1.72,802.6,148.06,0
6.08,3.81,1.97,969.59,365.14,0
8.54,3.94,2.54,480.12,444.62,0
7.5,4.65,3.93,621.92,168.04,0
9.15,0.59,1.64,111.55,67.67,0
6.09,1.16,0.31,788.3,319.28,0
8.08,4.52,2.24,482.64,180.43,0
6.43,0.89,5.13,580.58,266.99,0
6.13,3.41,2.99,566.7,317.08,0
8.23,2.65,5.79,833.16,203.87,0
7.87,0.42,3.02,757.03,462.35,0
8.52,1.43,1.66,566.07,199.81,0
6.74,2.6,1.16,51.53,153.69,1
7.29,4.26,4.17,818.62,442.84,0
7.12,3.54,3.22,1147.06,68.15,0
9.44,3.11,3.62,1007.33,62.1,0
6.67,2.48,4.53,1276.65,467.85,0
6.68,1.49,4.36,206.63,104.48,1
6.92,0.6,0.26,312.6,74.22,1
7.76,2.05,4.82,714.87,267.58,1
6.51,0.14,3.2,329.57,23.39,0
9.16,1.06,2.35,73.88,310.01,0
6.56,2.16,3.23,540.91,226.47,1
9.08,2.09,3.67,395.31,320.21,0
5.91,0.22,0.9,364.98,141.97,0
8.13,2.95,2.5,1240.53,452.74,0
9.13,2.75,2.01,332.84,135.29,0
6.17,0.39,2.1,194.38,318.78,0
9.37,4.72,0.55,189.16,472.55,0
7.31,0.5,0.96,1054.03,200.4,0
9.28,4.27,0.97,937.86,80.71,0
8.21,0,2.24,194.45,34.19,0
6.71,4.41,5.37,309.09,481.51,0
6.25,0.1,1.24,979.13,381.85,0
6.71,3.79,2.5,378.76,459.48,0
5.87,1.81,1.87,1276.56,349.42,0
6.08,3.69,4.72,716.52,171.22,0
5.92,2.01,0.3,273.85,61.51,0
7.19,0.35,1.18,1120.69,464.65,0
8.68,3.84,1.26,435.73,244.81,0
6.07,0.36,5.96,396.79,198.25,0
6.02,4.61,3.42,445.85,288.9,0
8.07,0.25,0.83,1005.61,53.28,0
6.29,2.4,1.63,249.98,154.6,0
5.89,3.62,1.01,514.87,318.94,0
6.17,1.97,0.75,69.16,50.06,0
9.19,1.09,4.78,1079.82,67.62,0
8.79,3.8,2.97,462.71,255.29,0
6.92,3.92,3.79,345.18,311.73,0
8.12,4.61,1.99,766.46,93.5,0
7.65,1.88,3.32,925.34,16.54,0
8.21,2.53,1.55,1062.38,479.18,0
8.23,1.82,1.85,471.69,13.75,0
8.01,1.29,3.91,1061.62,1.03,0
6.56,3.76,0.9,620.4,161.67,1
5.66,1.7,3.7,158.45,111.23,0
7.32,2.14,5.11,1104.81,286.79,0
9.06,2.02,0.72,725.5,447.1,0
7.78,3.56,5.38,795.14,240.55,0
8.83,4.59,0.48,1220.61,386.65,0
9.47,3.33,2.09,740.12,454.61,0
6.15,2.36,3.66,37.09,94.7,0
8.27,3.9,3.36,1135.68,244.16,0
8.2,3.2,0.58,391.63,321.03,0
9.42,0.3,4.79,667.24,165.94,0
9.44,0.48,5.84,290.21,369.88,0
8.25,0.19,1.09,407.17,352.66,0
6.47,2.28,5.37,902.04,210.55,0
8.69,4.13,3.34,575.56,43.98,0
5.93,1.57,5.62,826.46,5.78,0
8.62,1.92,1.06,1075.94,184.67,0
9.14,4.55,4.75,462.84,41.03,0
7.03,4.18,0.36,751.79,390.81,0
8.02,3.33,5.3,1017.54,167.16,0
7.22,1.33,4.04,938.21,333.05,0
7.25,0.59,2.22,715.6,173.19,1
6.74,0.08,1.14,516.9,397.97,0
8.55,0.54,4.9,547.53,444.21,0
9.24,1.46,3.62,580.08,418.76,0
9.26,2.76,2.16,473.03,242.24,0
6.2,0.32,2.66,917.83,41.98,0
9,0.68,4.96,189.28,185.86,0
8.45,0.91,2.03,1258.67,212.23,0
6.51,3.16,0.54,1019.31,480.13,0
5.77,3.08,5.47,408.67,282.75,0
6.57,2.75,2.32,84.04,320.42,0
9.15,1.25,2.09,933.36,391,0
8.03,1.86,1.23,962.64,284.1,0
8.38,0.48,5.38,1253.8,299.24,0
6.53,1.13,1.31,352.21,122.66,1
8.38,4.49,3.82,135.06,29.43,0
5.61,4.9,5.28,1192.22,360.69,0
7,3.24,0.21,358.48,424.34,0
8.01,4.58,4.97,946.34,206,0
6.08,3.21,2.46,107.04,274.46,0
8.79,0.17,3.95,995.94,153.64,0
6.44,4.98,2.23,191.32,225.11,0
8.11,0.49,4.17,913.39,104.44,0
7.12,3.41,1.53,706.08,379.94,0
7.88,1.26,0.13,1243.47,245.96,0
5.93,1.96,5.69,76.89,273.58,0
5.57,3.23,0.1,400.9,18.54,0
9.14,2.18,4.94,118.28,311.2,0
6.58,1.25,1.01,1146.58,101.33,0
8.78,1.67,2.35,784.25,191.7,0
9.5,1.71,4.93,709.41,206.36,0
6.35,4.8,1.24,196.95,224.37,0
6.56,3.99,5.19,651.07,113.72,0
8.15,2.29,2.99,536.35,425.06,0
9.36,1,2.2,431,213.93,0
9.16,4.06,3.97,1010.68,306.07,0
7.51,0.79,2.05,107.82,306.97,0
8.68,1.05,2.08,851.29,303.49,0
6.04,1.83,4.4,1075.2,279.66,0
9.41,4.4,1.86,1182.28,411.31,0
9.36,0.66,1.2,977.31,406.31,0
6.15,0.61,4.85,388.72,208.57,0
6.7,2.47,4.83,792.64,317.92,0
5.9,1.38,2.99,209.58,51.41,0
6.59,2.84,3.16,178.67,45.39,0
8.76,2.26,4.18,841.05,239.96,0
7.01,2.17,3.06,1110.91,450.1,0
5.85,0.56,2.5,115.41,325,0
6.87,0.71,5.97,164.62,334.61,0
9.43,4.11,0.89,748.32,78.84,0
8.02,4.43,3.56,307.13,226.65,0
7.16,1.17,5.32,807.01,200.4,0
6.17,0.57,4.12,302.47,391.49,0
9.44,0.27,5.29,177.93,68.91,0
8.78,3.04,2.02,722.88,269.6,0
6.63,3.58,1.63,1124.99,455.68,0
5.78,1.86,5.11,900.1,446.23,0
5.73,3.4,2.36,1069.78,426.17,0
5.98,3.56,4.26,368.25,187.49,0
7.82,4.68,0.89,1155.19,470.55,0
9.22,0.32,4.54,508.84,402.65,0
7.49,0.96,3.29,1112.61,425.57,0
8.87,0.34,1.61,628.39,466.18,0
7.28,4.34,2.97,370.18,468.5,0
8.33,3.96,4.18,360.53,120.03,1
8.43,2.87,0.07,750.94,63.84,1
6.2,0.42,3.82,130.34,345.44,0
6.94,1.37,3.25,1211.17,281.61,0
8.05,1.49,1.32,374.76,163.71,1
5.78,2.8,4.52,456.24,342.22,0
6.95,1.29,1.82,326.29,31,0
7.64,0.36,1.66,33.82,23.6,0
9.48,3.65,2.83,909.54,177.16,0
7.4,1.5,4.06,780,96.92,1
8.76,2.26,5.57,1058.25,359.28,0
7.23,0.64,0.85,82.08,474.01,0
8.69,4.01,2.38,1209.39,330.81,0
7.88,2.83,0.4,450.23,327.39,0
9.05,4.51,4.55,1189.6,3.3,0
7.14,2.48,2.69,166.06,256.14,1
7.92,4.71,4.24,974.78,408.55,0
8.02,4.46,1.93,765.78,327.06,0
7.17,2.88,5.07,484.9,113.89,0
6.08,4.67,3.21,130.51,424.24,0
5.87,1.62,5.66,798.02,482.19,0
5.57,1.83,0.47,63.58,139.5,0
8.99,0.23,3.09,666.63,103.55,0
6.45,2.95,4.6,797.34,169.26,0
6.35,3.61,3.6,960.31,31.58,0
8.44,3.87,0.14,1288.99,436.72,0
6.78,0.75,5.83,360.32,464.65,0
7.52,2.22,1.79,439.44,316.65,0
6.15,0.88,1.5,463.25,382.17,0
9.34,3.31,2.91,959.11,334.33,0
8.91,0.79,3.25,1213.41,188.68,0
8.96,4.52,4.6,1267.39,316.02,0
7.13,1.15,2.36,1231.18,418.16,0
8.55,1.46,2.64,1146.82,404.95,0
6.08,4.25,3.21,1288.54,40.53,0
5.53,2.29,2.37,507.45,231.3,0
5.58,0.12,5.49,1234.37,198.66,0
7.85,2.47,5.11,996.5,376,0
7.32,0.42,2.73,243.94,250.69,1
7.57,4.93,0,87.74,174.85,0
5.53,2.94,5.41,302.39,353.17,0
7.19,1.28,0.75,1019.01,236.79,0
8.37,2.82,1.47,832.26,128.31,0
7.27,0.38,0.91,314.93,445.21,0
8.43,4,1.08,972.24,56.52,0
6.43,4.63,4.82,209.48,9.04,0
8.75,4.37,3.48,1073.74,71.96,0
7.85,1.71,5.74,1038.58,81.82,0
6.34,1.63,1.39,1265.17,269.02,0
6.45,0.18,2.91,220.86,312.43,0
8.01,3.26,5.86,1181.4,224.31,0
8.82,2.67,4.96,463.2,102.09,0
7.16,2.3,4.37,558.4,66.1,1
6.53,4.54,1.13,624.93,246.08,0
8.97,0.84,4.62,826.17,282.74,0
8.18,0.05,2.09,1293.35,151.98,0
7.29,0.37,3.18,791.95,110.22,1
7.45,1.12,3.65,1206.93,40.3,0
6.32,0.17,3.66,353.89,13.12,0
8.01,2.51,4.36,535.98,52.87,0
6.93,1.57,3.97,670.71,371.04,0
9.48,0.9,0.41,440.09,172.01,0
7.42,3.75,2.74,1270.62,13.71,0
7.44,1.02,3.98,951.62,254.08,0
7.76,3.44,1.78,638.18,268.03,1
9.17,1.75,1.88,984.16,214.34,0
8.7,2.56,0.75,623.65,55.34,0
7.3,4.67,2.51,51.88,377.48,0
8.37,0.19,5.92,719.86,344.54,0
7.84,2.5,1.71,823.99,197.36,0
7.47,4.27,3.19,1276.13,190.41,0
6.27,2.94,4.46,81.81,77.97,0
7.36,1.38,0.08,680.36,376.77,0
6.48,1.99,5.4,154.66,299.79,0
9.16,3.4,2.32,219.22,42.9,0
6.84,4.45,5.21,805.29,189.03,0
9.31,0.21,0.23,324.09,451.78,0
7.63,0.36,0.87,981.45,226.19,0
8.03,1.63,1.94,683.03,162.46,1
7.67,1.16,2.07,307.13,321.89,0
6.02,1.32,5.09,657.12,101.49,0
7,1.11,0.07,31.12,261.9,0
5.9,0.98,3.85,1125.68,334.76,0
7.99,0.65,0.79,46.1,427.44,0
7.29,4.67,4.94,38.9,346.25,0
8.61,0.72,4.67,806.61,192.2,0
6.38,1.02,3,1266.37,383.9,0
6.16,1.23,1.28,1117.04,449.2,0
7.13,4.67,3.81,350.06,238.88,0
9.21,3.78,0.94,279.77,2.25,0
8.34,3.95,1.14,825.16,440.46,0
7.18,0.52,3.76,1074.75,82.72,0
7.57,4.18,5.95,489.84,63.16,0
5.84,2.04,5.35,579.09,153.84,0
9.44,1.31,3.56,176.67,189.99,0
8.17,2.88,3.23,224.09,399.69,0
6.64,4.11,5.99,751.81,194.59,0
7.84,3.89,3.28,160.37,24.41,0
5.94,4.45,2.52,286.6,317.98,0
9.36,4.64,5.46,328.04,335.61,0
6.2,1.19,1.41,593.78,407.11,0
8.09,2.12,0.59,87.93,199.43,1
6.48,0.07,3.8,664.71,43.04,0
8.37,4.4,0.58,1209.42,276.53,0
8.61,0.77,2.24,61.07,60.5,0
8.19,4.31,2.54,831.35,8.54,0
7.96,1.65,3.29,1091.52,389.29,0
9.07,1.84,5.95,426.83,201.71,0
5.81,0.2,1.33,197.03,262.5,0
6.82,1.63,2.25,85.04,331.42,0
6.49,4.44,0.79,847.76,200.51,0
9.45,0.13,3.65,731.34,25.57,0
7.06,2.03,4.37,321.2,126.37,1
8.43,0.16,2.89,1086.15,97.17,0
8.24,1.85,1.47,964.09,488.7,0
6.35,0.86,3.73,381.06,369.75,0
6.46,1.26,3.23,986.77,225.77,0
6.63,4.39,1.03,341.14,31.68,0
7.14,2.18,2.43,887.59,57.93,0
6.44,1.37,2.61,180.55,406.45,0
5.58,2.95,5.9,909.14,472.72,0
9.02,0.71,5.1,333.24,15.68,0
9.36,1.3,4.41,757.04,455.2,0
6.87,2.73,5.33,249.03,190.28,0
6.85,1.19,4.41,951.98,106.82,0
5.53,3.4,5.42,107.32,51.12,0
8.22,2.46,0.33,240.08,385.87,0
8.8,3.86,2.74,263.85,234.46,0
6.09,4.74,4.48,82.51,416.21,0
6.14,0.58,3.5,976.17,113.08,0
8.66,1.67,1.05,1275.81,339.28,0
7.97,1.6,2.04,1018.57,59.06,0
5.68,0.76,1.91,1123,44.88,0
7.99,4.05,1.57,37.63,66.7,0
6.74,3.8,2.06,179.69,404.45,0
6.97,2.42,3.09,739.96,327.81,0
8.58,2.69,5.13,1271.89,82.98,0
8.74,0.3,4.45,869.11,192.39,0
7.1,2.78,5.01,505.15,381.84,0
9.29,3.96,5.3,215.61,142.84,0
7.13,2.87,2.5,224.1,460.63,0
8.59,1.33,2.08,490.7,457.3,0
7.44,3.34,0.35,936.54,276.45,0
9.09,1.81,5.58,70.41,315.99,0
9.13,2.72,0.39,1112.27,326.61,0
5.85,2.44,4.45,1225.77,129.23,0
9.25,1.91,2.27,1158.8,182.66,0
8.8,3.59,5.69,1189.54,67.97,0
8.67,4.42,2.52,49.48,462.44,0
6.3,0.03,4.9,1271.8,361.92,0
8.72,4.67,1.7,495.27,23.18,0
8.9,2.56,1.79,1133.99,274.69,0
6.66,3.5,3.57,267.25,171.54,1
9.31,4.28,5.99,597.09,407.64,0
5.7,2.34,3.11,86.09,171.9,0
6.1,4.17,5.62,80.9,322.08,0
7.65,0.89,4.72,1227.96,82.87,0
7.8,0.8,4.78,1059.47,279.38,0
8.08,3.29,2.62,702.88,146.94,1
5.57,4.35,2.32,697.33,82.44,0
9.34,4.46,1.15,980.92,309.63,0
5.68,3.22,5.78,463.92,319.32,0
6.07,2.63,5.76,997.57,491.68,0
5.56,1.66,4.48,645.96,334.55,0
7.77,4.9,1.78,840.16,257.85,0
9.23,1.6,1.47,1255.33,456.31,0
8.16,3.72,5.93,628.57,414.14,0
8.79,2.66,0.4,561.37,274.37,0
5.55,3.04,5.06,1180.3,255.67,0
7.67,1.97,2.13,1176.28,470.98,0
7.34,4.82,2.51,1290.37,308.56,0
7.5,2.86,4.99,729.6,356.89,0
5.79,4.69,0.54,467.21,43.34,0
8.24,0.04,2.13,335.3,359.15,0
7.51,2.86,5.71,73.3,132.34,0
8.56,3.59,4.19,952.95,57.77,0
7.44,3.73,4.53,326.51,424.83,0
6.1,4.52,4.55,800.43,345.6,0
8.09,0.02,0.36,1194.07,203.78,0
6.19,0,1.22,1236.77,215.71,0
8.99,2.36,2.95,35.6,98.56,0
7.95,0.15,2.21,432.69,4.78,0
6.13,4.87,2.47,1093.47,174.68,0
9.35,1.11,4.69,711.29,74.21,0
7.57,2.36,0.09,1055.54,210.86,0
5.79,0.31,3.96,1113.72,416.91,0
8.01,2.61,0,592.14,57.38,0
6.51,1.9,0.38,485.91,45.88,0
8.71,0.22,2.45,608.4,451.05,0
8.77,1.68,5.05,859.05,372.57,0
9.42,1.96,0.87,496.29,26.53,0
7.51,4.95,3.33,1014.24,39.79,0
7.32,1.04,4.07,1178.07,342.46,0
8.51,2.72,1.38,388.54,185.17,0
6.03,4.94,3.07,1255.54,362.09,0
7.69,3.96,5.47,820.86,202.23,0
7.68,4.97,3.07,1145.27,483.89,0
5.86,4.84,0.94,161.97,347.21,0
7.17,2.45,3.77,349.4,23.31,0
8.91,3.48,3.55,437.69,165.25,0
8.92,0.55,0.16,414.58,281.8,0
5.9,2.21,0.54,248.26,70.94,0
5.86,4.05,0.94,1132.62,1.26,0
6.55,2.53,0.82,561.64,39.65,0
9,3.51,1.56,1253.18,262.13,0
6.02,3.73,2.72,771.01,316.13,0
8.38,1.27,2.23,205.76,46.45,0
5.9,4.38,5.34,723.3,332.58,0
7.99,2.3,3.67,1291.8,308.56,0
6.92,1.05,5.26,747.77,469.95,0
8.66,4.33,3.16,32.37,420.34,0
6.43,2.09,0.54,1215.01,471.62,0
8.06,3.75,2.78,328.32,483.05,0
6.44,2.74,4.93,904.43,220.4,0
8.35,1.91,1.16,684.15,243.96,1
8.99,4.05,0.55,443.3,140.81,0
6.01,2.92,1.98,388.95,254.22,0
8.97,1.95,2.33,1209.53,75.36,0
7.87,0.55,1.84,1188.15,335.72,0
6.01,4.48,0.81,681.68,12.47,0
7.21,0.18,1.51,358.29,117.81,1
6.14,4.32,4.09,159.97,104.04,0
8.3,1.8,2.32,228.85,468.94,0
8.54,3.2,3.8,693.26,72.45,0
5.92,4.61,3.22,420.94,445.39,0
7.52,0.76,3.29,83.43,62.18,1
8.76,2.83,1.49,608.06,325.35,0
9.24,3.82,3.13,977.66,159.94,0
7.55,3.79,0.14,1162.45,158,0
9.3,2.63,2.59,773.31,499.14,0
7.64,3.12,3.44,948.58,113.02,0
7.08,3.79,1.09,492.37,101.28,1
8.89,4.21,1.54,660.22,294.67,0
7.47,3.81,1.32,956.63,370.38,0
7.39,1.77,0.42,954.13,491.25,0
7.46,4.98,2.09,569.15,350.71,0
8.89,2.17,5.87,720.46,280.94,0
8.83,0.12,2.12,1203.3,204.57,0
7.11,1.81,2.76,832.64,297.56,0
6.83,0.64,3.92,846.07,300.42,0
7.47,0.61,3.89,1026.47,108.86,0
7.79,1.41,5.7,176.33,335.6,0
6.45,0.27,5.15,694.06,102.21,0
8.68,3.44,4.76,1248.48,244.98,0
7.45,0.37,5.71,489.31,129.93,0
6.84,1.02,1.38,404.56,156.4,1
5.93,0.46,3.7,793.53,306.94,0
6.46,0.32,5.32,310.82,32.24,0
9.3,1.34,3.74,736.05,6.02,0
6.72,2.86,5.86,227.68,65.31,0
6.18,4.82,0.6,766.34,84.35,0
7.34,4.38,2.64,795.02,98.94,0
6.73,4.38,5.86,561.37,386.97,0
5.64,0.88,2.28,516.09,223.43,0
6.79,1.32,4.44,341.73,234.97,1
7.68,0.38,0.18,450.27,322.17,0
7.71,3.89,4.17,662.9,364.55,0
6.93,0.35,5.61,344.53,1.75,0
7.29,2.78,2.3,1024.2,428.36,0
9.36,1.24,0.13,930.47,494.22,0
7.01,1.22,0.17,372.02,60.9,1
6.53,4.95,5.35,153.74,325.54,0
6.47,3.78,4.34,30.23,1.21,0
7.33,4.18,0.64,787.83,24.51,0
8.54,2.86,0.33,298.43,142.5,0
6.32,4.36,4.83,45.98,423.2,0
8.34,3.23,4.86,486.04,326.25,0
5.58,4.73,0.72,1251.74,222.91,0
7.18,1.41,1.81,906.23,219.3,0
8.6,2.98,4.68,1119.36,233.03,0
6.85,3.45,3.15,213.82,155.52,1
7.75,1.96,5.74,123.08,438.86,0
6.32,4.4,2.89,44.64,283.93,0
8.47,4.9,4.06,1243.69,241.97,0
5.71,2.47,3.06,411.26,232.54,0
8.91,1.95,5.66,613.57,467.91,0
6.29,2.36,2.39,531.05,361.83,0
9,4.26,1.38,957.68,72.41,0
6.91,3.23,1.96,423.66,218.49,1
8.39,0.22,5.12,710.03,144.19,0
6.78,2.71,2.99,1294.39,493.43,0
9.12,0.09,2.13,593.96,207.7,0
6.01,3.89,3.27,730.11,33.94,0
6.21,1.64,0.8,668.21,205.61,0
7.47,2.36,0.03,1050.05,160.68,0
5.83,3.99,1.68,368.89,299.79,0
6.28,0.23,3.63,246.46,113.04,0
9.28,0.79,4.27,987.7,17.99,0
9.41,1.99,4.96,557.84,47.94,0
7.01,1.15,5.56,1190.43,141.57,0
9.19,1.69,2.47,848.08,174.16,0
7.68,4.99,4.44,746.72,417.23,0
6.58,4.13,0.45,119.48,135.03,0
8.31,4.42,0.35,957.62,15.75,0
8.14,4.69,0.75,901.27,390.37,0
9.46,1.7,2.69,842.89,434.46,0
6.56,1.49,1.27,370.25,246.15,1
8.19,1.17,1.72,1232.36,142.46,0
5.71,4.15,3.89,438.5,386.07,0
5.95,3.4,2.15,223.33,4.45,0
5.52,1.18,3.34,1283.75,462.01,0
9.5,1.88,2.47,977.73,432.77,0
8.71,2.53,1.01,556.78,272.42,0
8.65,2.64,0.44,1218.61,138.79,0
7.54,4.44,1.42,145.72,16.42,0
6.7,1.9,0.35,141.33,499.91,0
6.11,4.54,3.71,896.71,381.04,0
6.64,2.21,4.77,256.02,169.35,1
7,3.73,2.04,1194.77,9.64,0
8.53,4.65,2.32,1097.26,319.65,0
7.66,4.54,4.9,419.09,493.45,0
5.81,0.28,1.34,1158.83,353.54,0
5.57,1.03,0.71,84.47,41.86,0
5.91,2.38,3.01,726.77,201.14,0
7.14,2.16,3.88,1218.16,54.59,0
9.23,3.2,3.6,1116.34,456.08,0
8.05,4.72,4.28,482.21,165.21,0
8.71,0.56,0.34,262.25,366.69,0
7.37,2.26,2.57,297.39,42.35,0
6.95,0.96,1.43,683.43,64.21,1
5.93,4.47,4.55,787.9,339.74,0
9,4.82,5.24,71.67,421.74,0
8.63,2.39,1.69,555.21,100.72,0
6.17,0.52,0.57,1084.59,209.17,0
7.55,3.93,1.52,594.3,309.71,0
7.45,3.49,0.62,244.85,398.14,0
8,1.77,1.93,1242.67,314.1,0
9.28,4.44,3.23,368.17,47.71,0
7.82,4.88,5.84,1044,271.41,0
7.66,2.79,2.4,276.12,442.3,0
5.7,2.83,1.32,567.43,434.01,0
5.75,1.49,1,652.84,292.51,0
6.25,2.92,1.04,665.81,497.85,0
5.63,2.2,1.16,685.92,52.56,0
8.47,1.51,4.57,315.68,239.3,1
8.39,0.34,0.37,685.21,387.56,0
6.04,1.26,5.98,641.78,70.52,0
8.84,0.99,3.14,295.07,486.37,0
6.12,2.71,3.27,1285,177.02,0
6.7,3.01,2.15,1129.27,175.07,0
6.5,3.04,4.14,1157.22,106.6,0
6.99,1.94,2.83,900.68,144.01,0
6.52,2.11,1.97,233.07,288.79,1
7.46,4.17,1.59,751.48,214.68,0
7.13,2.38,5.55,1073.23,96.69,0
9.45,4.94,1.75,79.2,404.57,0
5.72,2.2,2.62,659.72,31.12,0
6.07,3.25,2.1,533.08,417.33,0
5.71,0.25,0.52,299.4,137.47,0
8,3.27,1.12,510.38,247.95,1
5.72,4.26,1.14,1279.04,190.53,0
8.85,4.71,4.16,948.52,285.3,0
7.55,4.99,2.44,410.41,397.99,0
7.61,1.41,4.69,798.8,494.66,0
7.75,2.88,4.25,343.25,153.03,1
6.18,2.25,1.15,805.77,276.9,0
6.29,2.82,3.38,1168.13,233,0
6.78,0.79,4.46,737.23,499.46,0
7.87,4.28,3.8,961.34,404.46,0
6.34,4.55,3.6,605.74,198.54,0
5.97,2.25,4.44,695.64,238.44,0
9.38,1.4,0.34,912.75,122.98,0
5.59,0.7,4.39,1061.75,377.62,0
8.71,3.42,1.64,867.5,422.61,0
8.65,1.56,3.43,1271.41,482.49,0
6.69,4.55,1.45,1071.17,282.91,0
6.04,3.36,5.03,1016.99,335.34,0
6.08,3.23,2.88,1103.28,223.03,0
8.29,2.8,3.86,387.14,304.56,0
8.07,0.23,4.76,578.7,174.37,1
8.63,4.66,5.37,746.87,368.84,0
9.25,3.14,4.39,617.23,11.35,0
8.27,4.97,0.89,1106.27,14.23,0
6.12,2.69,5.13,64.38,358.06,0
6.47,3.55,3.71,295.65,465.34,0
8.87,0.28,3.66,1149.77,316.12,0
6.34,3.16,5.53,105.06,363.26,0
5.79,3.82,1.49,318.28,411.97,0
8.31,3.89,1.44,476.09,180.84,1
7.11,3.85,3.08,983.44,54.06,0
9.18,1.13,4.51,741.43,466.55,0
8.1,4.88,2.68,1242.35,469.29,0
5.86,4.98,3.8,319.4,220.92,0
9.29,0.38,2.72,1137.59,108.58,0
6.53,4.68,3.66,389.3,446.18,0
6.85,1.45,4.93,341.78,354.21,0
7.11,3.45,1.08,662.94,4.11,0
5.7,1.69,4.17,120.43,53.86,0
7.49,4.84,4.72,518.07,491.6,0
5.99,0.51,2.68,481.71,19.06,0
7.1,2.49,1.94,233.33,141.28,1
6.9,2.14,0.08,1123.21,274.25,0
8.59,1.63,4.78,520.08,92.18,0
8.71,3.23,1.97,1277.04,116.03,0
6.11,0.66,2.14,1172.63,176.48,0
6.97,3.58,2.02,277.41,134.78,1
6.99,4.9,2.99,671.51,401.68,0
6.11,4.02,4.21,794.29,250.14,0
8.69,4.3,4.63,1070.08,139.31,0
8.33,1.8,2.36,1154.77,156.55,0
6.26,1.62,3.98,822.5,19.93,0
6.97,2.59,4.32,74.62,24.7,0
5.92,0.23,1.78,641.22,358.95,0
8.01,4.73,0.58,1153.7,56.46,0
5.99,0.72,5.37,936.89,237.9,0
9.44,4.52,4.06,1135.08,421.18,0
8.62,0.42,3.89,886.08,184.23,0
7.06,4.11,0.35,85.92,172.88,0
7.81,0.76,4.91,1259.37,436.52,0
9.15,0.19,3.4,1195.88,432.43,0
7.72,3.6,5.09,190.76,440.07,0
6.2,1.4,5.85,173.12,285.96,0
7.01,3.57,5.74,714.63,476.15,0
8.87,2.78,5.14,991.45,409.48,0
8.08,0.54,0.07,515.36,207.82,1
8.1,4.66,5.31,203.21,314.78,0
8.97,2.26,0.45,678.41,60.89,0
9.08,3.67,5.11,458.71,275.67,0
9.18,2.51,1.68,476.75,131.57,0
5.88,3.02,3.66,849.13,141.77,0
7.68,1.51,0.23,1154.72,62.86,0
8.46,1,4.63,739.41,179.1,1
8.53,2.71,0.67,903.26,240.7,0
7.93,2.2,2.46,868.13,300.18,0
6.17,1.95,4.9,729.96,152.43,0
8.69,3.36,4.17,424.66,396.12,0
8.38,3.45,0.04,509.8,260.48,1
5.84,0.23,2.42,430.94,319.03,0
7.36,1.69,0.25,1195.22,139.07,0
6.2,2.06,4.04,1079.81,407.07,0
6.85,0.48,5.81,765.77,312.14,0
5.57,1.18,3.93,1188.55,431.17,0
7.1,0.26,1.35,1155.74,79.98,0
7.7,4.98,2.13,1208.17,190.33,0
7.98,3.68,5.86,311.65,56.51,0
8.15,0.44,1.34,941.23,107.76,0
8.85,0.1,3.37,803.72,197.27,0
6.36,3.6,2.4,961.96,447.29,0
